,kalimat,kalimat_norm,kalimat_cf,kalimat_token,kalimat_stopwords,kalimat_stemmed
64,Baik saat pemesanan login itu jadi lemot banget setelah di update udah sekitar jam tapi masih gagal untuk memesan karna loading padahal sinyal jelas bagus fitur dulu lebih mudah untuk diakses walaupun yang saat ini tampilannya lebih fresh,Baik saat pemesanan masuk itu jadi lambat banget setelah diperbarui sudah sekitar jam tetapi masih gagal untuk memesan karena memuat padahal sinyal jelas bagus fitur dahulu lebih mudah untuk diakses walaupun yang saat ini tampilannya lebih segar,baik saat pemesanan masuk itu jadi lambat banget setelah diperbarui sudah sekitar jam tetapi masih gagal untuk memesan karena memuat padahal sinyal jelas bagus fitur dahulu lebih mudah untuk diakses walaupun yang saat ini tampilannya lebih segar,"['baik', 'saat', 'pemesanan', 'masuk', 'itu', 'jadi', 'lambat', 'banget', 'setelah', 'diperbarui', 'sudah', 'sekitar', 'jam', 'tetapi', 'masih', 'gagal', 'untuk', 'memesan', 'karena', 'memuat', 'padahal', 'sinyal', 'jelas', 'bagus', 'fitur', 'dahulu', 'lebih', 'mudah', 'untuk', 'diakses', 'walaupun', 'yang', 'saat', 'ini', 'tampilannya', 'lebih', 'segar']","['pemesanan', 'masuk', 'lambat', 'banget', 'diperbarui', 'jam', 'gagal', 'memesan', 'memuat', 'sinyal', 'bagus', 'fitur', 'mudah', 'diakses', 'tampilannya', 'segar']","['mesan', 'masuk', 'lambat', 'banget', 'baru', 'jam', 'gagal', 'mes', 'muat', 'sinyal', 'bagus', 'fitur', 'mudah', 'akses', 'tampil', 'segar']"
14,Tolong dong jangan di ganti susah dan bingung jadi nya mau pesen,Tolong dong jangan diganti susah dan bingung jadinya mau pesan,tolong dong jangan diganti susah dan bingung jadinya mau pesan,"['tolong', 'dong', 'jangan', 'diganti', 'susah', 'dan', 'bingung', 'jadinya', 'mau', 'pesan']","['tolong', 'diganti', 'susah', 'bingung', 'pesan']","['tolong', 'ganti', 'susah', 'bingung', 'pesan']"
156,Jadi lemot banget,Jadi lambat banget,jadi lambat banget,"['jadi', 'lambat', 'banget']","['lambat', 'banget']","['lambat', 'banget']"
40,padahal sinyal bagus tapi susah masuk ke apk terus udah di perbarui malah susah masuknya ini kenapa ya malah gini,padahal sinyal bagus tetapi susah masuk ke aplikasi terus sudah diperbarui malah susah masuknya ini kenapa ya malah begini,padahal sinyal bagus tetapi susah masuk ke aplikasi terus sudah diperbarui malah susah masuknya ini kenapa ya malah begini,"['padahal', 'sinyal', 'bagus', 'tetapi', 'susah', 'masuk', 'ke', 'aplikasi', 'terus', 'sudah', 'diperbarui', 'malah', 'susah', 'masuknya', 'ini', 'kenapa', 'ya', 'malah', 'begini']","['sinyal', 'bagus', 'susah', 'masuk', 'aplikasi', 'diperbarui', 'susah', 'masuknya', 'ya']","['sinyal', 'bagus', 'susah', 'masuk', 'aplikasi', 'baru', 'susah', 'masuk', 'ya']"
492,Gimana sih ini saya sudah bayar tiket tapi tiketnya tidak muncul Bukannya bikin mudah tapi malah tambah susah Tolong segera diperbaiki banyak bug yang merugikan,Bagaimana sih ini saya sudah bayar tiket tetapi tiketnya tidak muncul bukannya bikin mudah tetapi malah tambah susah tolong segera diperbaiki banyak eror yang merugikan,bagaimana sih ini saya sudah bayar tiket tetapi tiketnya tidak muncul bukannya bikin mudah tetapi malah tambah susah tolong segera diperbaiki banyak eror yang merugikan,"['bagaimana', 'sih', 'ini', 'saya', 'sudah', 'bayar', 'tiket', 'tetapi', 'tiketnya', 'tidak', 'muncul', 'bukannya', 'bikin', 'mudah', 'tetapi', 'malah', 'tambah', 'susah', 'tolong', 'segera', 'diperbaiki', 'banyak', 'eror', 'yang', 'merugikan']","['sih', 'bayar', 'tiket', 'tiketnya', 'muncul', 'bikin', 'mudah', 'susah', 'tolong', 'diperbaiki', 'eror', 'merugikan']","['sih', 'bayar', 'tiket', 'tiket', 'muncul', 'bikin', 'mudah', 'susah', 'tolong', 'baik', 'eror', 'rugi']"
379,Sangat buruk daftar Member aja sulitnya minta ampun disuruh ganti no hp dan Email masak harus ganti nomor,Sangat buruk daftar anggota saja sulitnya minta ampun disuruh ganti nomor telepon seluler dan surel masa harus ganti nomor,sangat buruk daftar anggota saja sulitnya minta ampun disuruh ganti nomor telepon seluler dan surel masa harus ganti nomor,"['sangat', 'buruk', 'daftar', 'anggota', 'saja', 'sulitnya', 'minta', 'ampun', 'disuruh', 'ganti', 'nomor', 'telepon', 'seluler', 'dan', 'surel', 'masa', 'harus', 'ganti', 'nomor']","['buruk', 'daftar', 'anggota', 'sulitnya', 'ampun', 'disuruh', 'ganti', 'nomor', 'telepon', 'seluler', 'surel', 'ganti', 'nomor']","['buruk', 'daftar', 'anggota', 'sulit', 'ampun', 'suruh', 'ganti', 'nomor', 'telepon', 'seluler', 'surel', 'ganti', 'nomor']"
187,Lemooot padahal yg lama cepet bgt begitu update lemoooot ud dicoba berkali tetep aja tolong segera perbaiki dong pt kai,Lemoot padahal yang lama cepat banget begitu memperbarui lempot sudah dicoba berkali tetap saja tolong segera perbaiki dong pt kai,lemoot padahal yang lama cepat banget begitu memperbarui lempot sudah dicoba berkali tetap saja tolong segera perbaiki dong pt kai,"['lemoot', 'padahal', 'yang', 'lama', 'cepat', 'banget', 'begitu', 'memperbarui', 'lempot', 'sudah', 'dicoba', 'berkali', 'tetap', 'saja', 'tolong', 'segera', 'perbaiki', 'dong', 'pt', 'kai']","['lemoot', 'cepat', 'banget', 'memperbarui', 'lempot', 'dicoba', 'berkali', 'tolong', 'perbaiki', 'pt', 'kai']","['lemoot', 'cepat', 'banget', 'baru', 'lempot', 'coba', 'kali', 'tolong', 'baik', 'pt', 'kai']"
216,Idready trs waktu dftar akun basic ruwet dr kmrn ga bisa sampek ganti nmr tetep bisa jadi bsa pesen tiket deh,Idready terus waktu daftar akun dasar ruwet dari kemarin enggak bisa sampai ganti nomor tetap bisa jadi bisa pesan tiket deh,idready terus waktu daftar akun dasar ruwet dari kemarin enggak bisa sampai ganti nomor tetap bisa jadi bisa pesan tiket deh,"['idready', 'terus', 'waktu', 'daftar', 'akun', 'dasar', 'ruwet', 'dari', 'kemarin', 'enggak', 'bisa', 'sampai', 'ganti', 'nomor', 'tetap', 'bisa', 'jadi', 'bisa', 'pesan', 'tiket', 'deh']","['idready', 'daftar', 'akun', 'dasar', 'ruwet', 'kemarin', 'ganti', 'nomor', 'pesan', 'tiket', 'deh']","['idready', 'daftar', 'akun', 'dasar', 'ruwet', 'kemarin', 'ganti', 'nomor', 'pesan', 'tiket', 'deh']"
52,Pembayaran gak banyak,Pembayaran enggak banyak,pembayaran enggak banyak,"['pembayaran', 'enggak', 'banyak']",['pembayaran'],['bayar']
337,Kenapa semakin di upgrade semakin lemot kai ini mana apk makin susah,Kenapa semakin di meningkatkan semakin lambat kali ini mana aplikasi makin susah,kenapa semakin di meningkatkan semakin lambat kali ini mana aplikasi makin susah,"['kenapa', 'semakin', 'di', 'meningkatkan', 'semakin', 'lambat', 'kali', 'ini', 'mana', 'aplikasi', 'makin', 'susah']","['meningkatkan', 'lambat', 'kali', 'aplikasi', 'susah']","['tingkat', 'lambat', 'kali', 'aplikasi', 'susah']"
295,Aplikasi terbaru bukanya malah memudahkan malah menyusahkan Lebih bagus sebelum diupdate mudah dimengerti,Aplikasi terbaru bukannya malah memudahkan malah menyusahkan lebih bagus sebelum diperbarui mudah dimengerti,aplikasi terbaru bukannya malah memudahkan malah menyusahkan lebih bagus sebelum diperbarui mudah dimengerti,"['aplikasi', 'terbaru', 'bukannya', 'malah', 'memudahkan', 'malah', 'menyusahkan', 'lebih', 'bagus', 'sebelum', 'diperbarui', 'mudah', 'dimengerti']","['aplikasi', 'terbaru', 'memudahkan', 'menyusahkan', 'bagus', 'diperbarui', 'mudah', 'dimengerti']","['aplikasi', 'baru', 'mudah', 'susah', 'bagus', 'baru', 'mudah', 'erti']"
251,Aplikasi terupdate otomatis Tampilannya skrg tambah ribet dan bikin bingung Lebih simpel tampilan yg lama Seharusnya klo memang ada update lebih mempermudah ini malah sebaliknya,Aplikasi terbaru otomatis tampilannya sekarang tambah ribet dan bikin bingung lebih simpel tampilan yang lama seharusnya kalau memang ada perbarui lebih mempermudah ini malah sebaliknya,aplikasi terbaru otomatis tampilannya sekarang tambah ribet dan bikin bingung lebih simpel tampilan yang lama seharusnya kalau memang ada perbarui lebih mempermudah ini malah sebaliknya,"['aplikasi', 'terbaru', 'otomatis', 'tampilannya', 'sekarang', 'tambah', 'ribet', 'dan', 'bikin', 'bingung', 'lebih', 'simpel', 'tampilan', 'yang', 'lama', 'seharusnya', 'kalau', 'memang', 'ada', 'perbarui', 'lebih', 'mempermudah', 'ini', 'malah', 'sebaliknya']","['aplikasi', 'terbaru', 'otomatis', 'tampilannya', 'ribet', 'bikin', 'bingung', 'simpel', 'tampilan', 'perbarui', 'mempermudah']","['aplikasi', 'baru', 'otomatis', 'tampil', 'ribet', 'bikin', 'bingung', 'simpel', 'tampil', 'baru', 'mudah']"
461,mau masuk aplikasinya aja lemotnya naudzubillah Tlg dong perbaiki ini update bukannya makin bagus mlh makin buruk bikin males pake aplikasinya,mau masuk aplikasinya saja lemotnya naudzubillah tolong dong perbaiki ini memperbarui bukannya makin bagus malah makin buruk bikin malas pakai aplikasinya,mau masuk aplikasinya saja lemotnya naudzubillah tolong dong perbaiki ini memperbarui bukannya makin bagus malah makin buruk bikin malas pakai aplikasinya,"['mau', 'masuk', 'aplikasinya', 'saja', 'lemotnya', 'naudzubillah', 'tolong', 'dong', 'perbaiki', 'ini', 'memperbarui', 'bukannya', 'makin', 'bagus', 'malah', 'makin', 'buruk', 'bikin', 'malas', 'pakai', 'aplikasinya']","['masuk', 'aplikasinya', 'lemotnya', 'naudzubillah', 'tolong', 'perbaiki', 'memperbarui', 'bagus', 'buruk', 'bikin', 'malas', 'pakai', 'aplikasinya']","['masuk', 'aplikasi', 'lot', 'naudzubillah', 'tolong', 'baik', 'baru', 'bagus', 'buruk', 'bikin', 'malas', 'pakai', 'aplikasi']"
455,UI klo belom mateng gausa di launching nyusahin doang stuck di loading screen,UI kalau belum mematang enggak usah di melawan menyusahkan doang berhenti di memuat tangkap layar,ui kalau belum mematang enggak usah di melawan menyusahkan doang berhenti di memuat tangkap layar,"['ui', 'kalau', 'belum', 'mematang', 'enggak', 'usah', 'di', 'melawan', 'menyusahkan', 'doang', 'berhenti', 'di', 'memuat', 'tangkap', 'layar']","['ui', 'mematang', 'melawan', 'menyusahkan', 'doang', 'berhenti', 'memuat', 'tangkap', 'layar']","['ui', 'matang', 'lawan', 'susah', 'doang', 'henti', 'muat', 'tangkap', 'layar']"
694,Bagus lebih cepat lebih baik,Bagus lebih cepat lebih baik,bagus lebih cepat lebih baik,"['bagus', 'lebih', 'cepat', 'lebih', 'baik']","['bagus', 'cepat']","['bagus', 'cepat']"
269,Diupgrade malah aneh di cek masih sisa kursi tersedia di beli ga bisa,Ditingkatkan malah aneh dicek masih sisa kursi tersedia dibeli enggak bisa,ditingkatkan malah aneh dicek masih sisa kursi tersedia dibeli enggak bisa,"['ditingkatkan', 'malah', 'aneh', 'dicek', 'masih', 'sisa', 'kursi', 'tersedia', 'dibeli', 'enggak', 'bisa']","['ditingkatkan', 'aneh', 'dicek', 'sisa', 'kursi', 'tersedia', 'dibeli']","['tingkat', 'aneh', 'cek', 'sisa', 'kursi', 'sedia', 'beli']"
201,Update terburuk buat apk,Pembaruan terburuk buat aplikasi,pembaruan terburuk buat aplikasi,"['pembaruan', 'terburuk', 'buat', 'aplikasi']","['pembaruan', 'terburuk', 'aplikasi']","['baru', 'buruk', 'aplikasi']"
161,Lemot,Lemot,lemot,['lemot'],['lemot'],['lot']
555,Update aplikasi kok malah jd bikin susah tampilannya bikin pusing tambah repot lg scan barcode qris ga bs di download terus masa harus pake hp kecewaaa,Pembaruan aplikasi kok malah jadi bikin susah tampilannya bikin pusing tambah repot lagi penipuan barkode Qris enggak bisa diunduh terus masa harus pakai telepon seluler kecewa,pembaruan aplikasi kok malah jadi bikin susah tampilannya bikin pusing tambah repot lagi penipuan barkode qris enggak bisa diunduh terus masa harus pakai telepon seluler kecewa,"['pembaruan', 'aplikasi', 'kok', 'malah', 'jadi', 'bikin', 'susah', 'tampilannya', 'bikin', 'pusing', 'tambah', 'repot', 'lagi', 'penipuan', 'barkode', 'qris', 'enggak', 'bisa', 'diunduh', 'terus', 'masa', 'harus', 'pakai', 'telepon', 'seluler', 'kecewa']","['pembaruan', 'aplikasi', 'bikin', 'susah', 'tampilannya', 'bikin', 'pusing', 'repot', 'penipuan', 'barkode', 'qris', 'diunduh', 'pakai', 'telepon', 'seluler', 'kecewa']","['baru', 'aplikasi', 'bikin', 'susah', 'tampil', 'bikin', 'pusing', 'repot', 'tipu', 'barkode', 'qris', 'unduh', 'pakai', 'telepon', 'seluler', 'kecewa']"
401,baru tau kai access ada pembaruan pas mau pesen tiket aplikasinya ngebug hrsnya mempermudah malah jadi mempersulit,baru tahu Kai Access ada pembaruan pas mau pesan tiket aplikasinya mengebug harusnya mempermudah malah jadi mempersulit,baru tahu kai access ada pembaruan pas mau pesan tiket aplikasinya mengebug harusnya mempermudah malah jadi mempersulit,"['baru', 'tahu', 'kai', 'access', 'ada', 'pembaruan', 'pas', 'mau', 'pesan', 'tiket', 'aplikasinya', 'mengebug', 'harusnya', 'mempermudah', 'malah', 'jadi', 'mempersulit']","['kai', 'access', 'pembaruan', 'pas', 'pesan', 'tiket', 'aplikasinya', 'mengebug', 'mempermudah', 'mempersulit']","['kai', 'access', 'baru', 'pas', 'pesan', 'tiket', 'aplikasi', 'mengebug', 'mudah', 'sulit']"
476,sangat tidak ramah untuk penggunaan pembelian tiket harusnya cuman isi data diri pilih kursi langsung bayar sekarang ada pembelian makanan tiket transportasi dll sangat menganggu proses transaksi harusnya di pisah dari tools utama yaitu pembelian tiket jangan di selipi untuk pesan makanan maupun akomodasi transportasi terimakasih,sangat tidak ramah untuk penggunaan pembelian tiket harusnya cuma isi data diri pilih kursi langsung bayar sekarang ada pembelian makanan tiket transportasi dll. sangat menganggu proses transaksi harusnya di pisah dari tools utama yaitu pembelian tiket jangan diselipi untuk pesan makanan maupun akomodasi transportasi terima kasih,sangat tidak ramah untuk penggunaan pembelian tiket harusnya cuma isi data diri pilih kursi langsung bayar sekarang ada pembelian makanan tiket transportasi dll. sangat menganggu proses transaksi harusnya di pisah dari tools utama yaitu pembelian tiket jangan diselipi untuk pesan makanan maupun akomodasi transportasi terima kasih,"['sangat', 'tidak', 'ramah', 'untuk', 'penggunaan', 'pembelian', 'tiket', 'harusnya', 'cuma', 'isi', 'data', 'diri', 'pilih', 'kursi', 'langsung', 'bayar', 'sekarang', 'ada', 'pembelian', 'makanan', 'tiket', 'transportasi', 'dll', '.', 'sangat', 'menganggu', 'proses', 'transaksi', 'harusnya', 'di', 'pisah', 'dari', 'tools', 'utama', 'yaitu', 'pembelian', 'tiket', 'jangan', 'diselipi', 'untuk', 'pesan', 'makanan', 'maupun', 'akomodasi', 'transportasi', 'terima', 'kasih']","['ramah', 'penggunaan', 'pembelian', 'tiket', 'isi', 'data', 'pilih', 'kursi', 'langsung', 'bayar', 'pembelian', 'makanan', 'tiket', 'transportasi', 'dll', '.', 'menganggu', 'proses', 'transaksi', 'pisah', 'tools', 'utama', 'pembelian', 'tiket', 'diselipi', 'pesan', 'makanan', 'akomodasi', 'transportasi', 'terima', 'kasih']","['ramah', 'guna', 'beli', 'tiket', 'isi', 'data', 'pilih', 'kursi', 'langsung', 'bayar', 'beli', 'makan', 'tiket', 'transportasi', 'dll', '', 'menganggu', 'proses', 'transaksi', 'pisah', 'tools', 'utama', 'beli', 'tiket', 'selip', 'pesan', 'makan', 'akomodasi', 'transportasi', 'terima', 'kasih']"
105,Bagus setelah update aplikasi nya jadi lebih stabil dan tampilan nya yang efisien,Bagus setelah pembaruan aplikasinya jadi lebih stabil dan tampilannya yang efisien,bagus setelah pembaruan aplikasinya jadi lebih stabil dan tampilannya yang efisien,"['bagus', 'setelah', 'pembaruan', 'aplikasinya', 'jadi', 'lebih', 'stabil', 'dan', 'tampilannya', 'yang', 'efisien']","['bagus', 'pembaruan', 'aplikasinya', 'stabil', 'tampilannya', 'efisien']","['bagus', 'baru', 'aplikasi', 'stabil', 'tampil', 'efisien']"
565,Kenapa ya habis update kok loading awalnya lama banget trs tampilan tiket ndk langsung ketahuan tiket tinggal berapa hari klik sekali lagi baru ketahuan,Kenapa ya habis memperbarui kok memuat awalnya lama banget terus tampilan tiket enggak langsung ketahuan tiket tinggal berapa hari klik sekali lagi baru ketahuan,kenapa ya habis memperbarui kok memuat awalnya lama banget terus tampilan tiket enggak langsung ketahuan tiket tinggal berapa hari klik sekali lagi baru ketahuan,"['kenapa', 'ya', 'habis', 'memperbarui', 'kok', 'memuat', 'awalnya', 'lama', 'banget', 'terus', 'tampilan', 'tiket', 'enggak', 'langsung', 'ketahuan', 'tiket', 'tinggal', 'berapa', 'hari', 'klik', 'sekali', 'lagi', 'baru', 'ketahuan']","['ya', 'habis', 'memperbarui', 'memuat', 'banget', 'tampilan', 'tiket', 'langsung', 'ketahuan', 'tiket', 'tinggal', 'klik', 'ketahuan']","['ya', 'habis', 'baru', 'muat', 'banget', 'tampil', 'tiket', 'langsung', 'tahu', 'tiket', 'tinggal', 'klik', 'tahu']"
389,Astaga mohon perbaikan ya ampun dah,Astaga mohon perbaikan ya ampun deh,astaga mohon perbaikan ya ampun deh,"['astaga', 'mohon', 'perbaikan', 'ya', 'ampun', 'deh']","['astaga', 'mohon', 'perbaikan', 'ya', 'ampun', 'deh']","['astaga', 'mohon', 'baik', 'ya', 'ampun', 'deh']"
1,Minta update mulu semenjak tampilan baru makin susah diakses dan jauh lebih ribet fiturnya,Minta pembaruan melulu semenjak tampilan baru makin susah diakses dan jauh lebih ribet fiturnya,minta pembaruan melulu semenjak tampilan baru makin susah diakses dan jauh lebih ribet fiturnya,"['minta', 'pembaruan', 'melulu', 'semenjak', 'tampilan', 'baru', 'makin', 'susah', 'diakses', 'dan', 'jauh', 'lebih', 'ribet', 'fiturnya']","['pembaruan', 'melulu', 'semenjak', 'tampilan', 'susah', 'diakses', 'ribet', 'fiturnya']","['baru', 'melulu', 'semenjak', 'tampil', 'susah', 'akses', 'ribet', 'fiturnya']"
650,kenapa setelah update tidak bisa login untuk pesan tiket,kenapa setelah memperbarui tidak bisa masuk untuk pesan tiket,kenapa setelah memperbarui tidak bisa masuk untuk pesan tiket,"['kenapa', 'setelah', 'memperbarui', 'tidak', 'bisa', 'masuk', 'untuk', 'pesan', 'tiket']","['memperbarui', 'masuk', 'pesan', 'tiket']","['baru', 'masuk', 'pesan', 'tiket']"
561,SAYA GK SUKA TAMPILAN SEKARANG TAMPILAN SKRNG MALAH BIKIN RIWEH DIKIT SUKA KELUAR LEMOTTT TRS YG BIASANYA PESEN TIKET CPT SKRNG MALAH HARUS PENCET INI ITU DLU PLEASE AYO BALIKIN TAMPILAN YANG KAYA DULUUUUU LAGII,saya enggak suka tampilan sekarang tampilan sekarang malah bikin riweh dikit suka keluar lemot terus yang biasanya pesan tiket CPT sekarang malah harus pencet ini itu dahulu tolong ayo kembalikan tampilan yang kayak dahulu lagi,saya enggak suka tampilan sekarang tampilan sekarang malah bikin riweh dikit suka keluar lemot terus yang biasanya pesan tiket cpt sekarang malah harus pencet ini itu dahulu tolong ayo kembalikan tampilan yang kayak dahulu lagi,"['saya', 'enggak', 'suka', 'tampilan', 'sekarang', 'tampilan', 'sekarang', 'malah', 'bikin', 'riweh', 'dikit', 'suka', 'keluar', 'lemot', 'terus', 'yang', 'biasanya', 'pesan', 'tiket', 'cpt', 'sekarang', 'malah', 'harus', 'pencet', 'ini', 'itu', 'dahulu', 'tolong', 'ayo', 'kembalikan', 'tampilan', 'yang', 'kayak', 'dahulu', 'lagi']","['suka', 'tampilan', 'tampilan', 'bikin', 'riweh', 'dikit', 'suka', 'lemot', 'pesan', 'tiket', 'cpt', 'pencet', 'tolong', 'ayo', 'kembalikan', 'tampilan', 'kayak']","['suka', 'tampil', 'tampil', 'bikin', 'riweh', 'dikit', 'suka', 'lot', 'pesan', 'tiket', 'cpt', 'pencet', 'tolong', 'ayo', 'kembali', 'tampil', 'kayak']"
80,Setelah update aplikasi jadi lemot sekali sering tiba tiba log out sendiri susah saat mau membeli tiket dan menyulitkan saat boarding,Setelah memperbarui aplikasi jadi lambat sekali sering tiba-tiba keluar sendiri susah saat mau membeli tiket dan menyulitkan saat pemboardan,setelah memperbarui aplikasi jadi lambat sekali sering tiba-tiba keluar sendiri susah saat mau membeli tiket dan menyulitkan saat pemboardan,"['setelah', 'memperbarui', 'aplikasi', 'jadi', 'lambat', 'sekali', 'sering', 'tiba-tiba', 'keluar', 'sendiri', 'susah', 'saat', 'mau', 'membeli', 'tiket', 'dan', 'menyulitkan', 'saat', 'pemboardan']","['memperbarui', 'aplikasi', 'lambat', 'susah', 'membeli', 'tiket', 'menyulitkan', 'pemboardan']","['baru', 'aplikasi', 'lambat', 'susah', 'beli', 'tiket', 'sulit', 'pemboardan']"
205,Promonya aja rame gililran aplikasi di buka ngeleggg naruh uang di saldo KAI juga gak berguna Mending go show di loket,Promonya saja ramai giliran aplikasi di buka meleg menaruh uang di saldo KAI juga enggak berguna mending Go Show di loket,promonya saja ramai giliran aplikasi di buka meleg menaruh uang di saldo kai juga enggak berguna mending go show di loket,"['promonya', 'saja', 'ramai', 'giliran', 'aplikasi', 'di', 'buka', 'meleg', 'menaruh', 'uang', 'di', 'saldo', 'kai', 'juga', 'enggak', 'berguna', 'mending', 'go', 'show', 'di', 'loket']","['promonya', 'ramai', 'giliran', 'aplikasi', 'buka', 'meleg', 'menaruh', 'uang', 'saldo', 'kai', 'berguna', 'mending', 'go', 'show', 'loket']","['promonya', 'ramai', 'gilir', 'aplikasi', 'buka', 'meleg', 'taruh', 'uang', 'saldo', 'kai', 'guna', 'mending', 'go', 'show', 'loket']"
